sym,entry,tf,atr_stop,trail,friday,rule,max_days,risk,mode,sample,max_starts,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,burn_pct,secs,stage,target,min_days,seed
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,1.0,balance,IS,400.0,390,2.6,0.0,0.0,1.0,96.4,7.7,6.9,4.38,-1.06,99872.0,1.0,1.4,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,1.0,ladder,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.84,-0.69,99962.0,0.0,0.8,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,1.0,ladder,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,6.9,2.9,-0.89,99910.0,0.0,1.4,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,1.0,ladder_balance,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.84,-0.69,99961.0,0.0,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,1.0,ladder_balance,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,6.9,2.91,-0.9,99907.0,0.0,1.6,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,1.5,fixed,IS,400.0,390,2.1,0.0,0.0,2.1,95.9,5.5,3.4,4.37,-1.46,99892.0,2.1,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,1.5,fixed,IS,400.0,390,6.7,0.0,0.0,22.8,70.5,10.4,6.5,6.32,-1.56,99783.0,22.8,1.3,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,1.5,balance,IS,400.0,390,2.1,0.0,0.0,1.8,96.2,5.5,3.4,4.37,-1.47,99883.0,1.8,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,1.5,balance,IS,400.0,390,6.7,0.0,0.0,21.3,72.1,10.4,6.5,6.34,-1.57,99744.0,21.3,1.2,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,1.5,ladder,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.9,-0.74,99937.0,0.0,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,1.5,ladder,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,6.9,3.13,-1.05,99839.0,0.0,1.3,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,1.5,ladder_balance,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.91,-0.74,99936.0,0.0,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,1.5,ladder_balance,IS,400.0,390,0.5,0.0,0.0,0.0,99.5,9.3,6.9,3.13,-1.06,99843.0,0.0,1.4,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.0,fixed,IS,400.0,390,5.9,0.0,1.5,11.8,80.8,4.8,3.3,5.72,-1.94,99753.0,13.3,0.8,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.0,fixed,IS,400.0,390,9.2,0.0,1.5,34.9,54.4,5.8,5.7,7.73,-2.03,99656.0,36.4,1.2,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.0,balance,IS,400.0,390,6.9,0.0,1.0,10.3,81.8,4.8,3.4,5.73,-1.94,99744.0,11.3,0.8,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.0,balance,IS,400.0,390,10.3,0.0,1.0,34.9,53.8,5.8,5.8,7.74,-2.03,99628.0,35.9,1.2,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.0,ladder,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.91,-0.74,99931.0,0.0,0.8,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.0,ladder,IS,400.0,390,1.3,0.0,0.0,0.0,98.7,11.8,6.9,3.16,-1.08,99844.0,0.0,1.4,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.0,ladder_balance,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.91,-0.75,99930.0,0.0,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.0,ladder_balance,IS,400.0,390,1.3,0.0,0.0,0.0,98.7,11.8,6.9,3.17,-1.09,99839.0,0.0,1.4,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.8,fixed,IS,400.0,390,11.8,0.0,12.6,23.1,52.6,3.9,3.0,7.33,-2.62,99908.0,35.7,0.6,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.8,fixed,IS,400.0,390,17.9,0.0,14.4,41.3,26.4,5.8,4.4,8.99,-2.71,100074.0,55.7,0.8,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.8,balance,IS,400.0,390,10.8,0.0,18.7,24.9,45.6,3.9,2.9,7.18,-2.63,99913.0,43.6,0.6,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.8,balance,IS,400.0,390,16.2,0.0,26.9,44.6,12.3,5.7,4.0,8.34,-2.74,100152.0,71.5,0.8,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.8,ladder,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.91,-0.74,99931.0,0.0,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.8,ladder,IS,400.0,390,1.3,0.0,0.0,0.0,98.7,11.8,6.9,3.17,-1.08,99841.0,0.0,1.4,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,7,2.8,ladder_balance,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,3.5,1.91,-0.75,99930.0,0.0,0.7,2,,,
BTCUSD,don55,1h,1.0,1.0,False,fundingpips_1step,14,2.8,ladder_balance,IS,400.0,390,1.3,0.0,0.0,0.0,98.7,11.8,6.9,3.18,-1.1,99836.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,0.5,fixed,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,1.66,-0.52,99677.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,0.5,fixed,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.8,2.53,-0.57,99357.0,0.0,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,0.5,balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,1.66,-0.52,99677.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,0.5,balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.8,2.52,-0.57,99358.0,0.0,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.0,fixed,IS,400.0,527,0.6,0.0,0.0,0.0,99.4,1.4,4.4,3.32,-1.03,99359.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.0,fixed,IS,400.0,527,1.7,0.0,0.0,11.6,86.7,7.9,8.6,4.98,-1.13,98705.0,11.6,1.8,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.0,balance,IS,400.0,527,0.6,0.0,0.0,0.0,99.4,1.4,4.4,3.31,-1.03,99361.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.0,balance,IS,400.0,527,1.7,0.0,0.0,9.5,88.8,7.9,8.6,4.96,-1.13,98721.0,9.5,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.0,ladder,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,2.09,-0.75,99601.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.0,ladder,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.8,3.28,-0.92,99193.0,0.0,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.0,ladder_balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,2.09,-0.75,99601.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.0,ladder_balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.8,3.28,-0.93,99193.0,0.0,1.6,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.5,fixed,IS,400.0,527,2.5,0.0,0.6,6.1,90.9,3.4,4.3,4.94,-1.54,99032.0,6.7,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.5,fixed,IS,400.0,527,5.3,0.0,1.3,32.4,60.9,7.5,7.7,6.84,-1.66,98226.0,33.7,2.0,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.5,balance,IS,400.0,527,2.8,0.0,0.6,4.7,91.8,3.6,4.3,4.92,-1.54,99042.0,5.3,1.5,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.5,balance,IS,400.0,527,5.5,0.0,1.3,31.7,61.5,6.5,7.7,6.83,-1.66,98224.0,33.0,2.5,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.5,ladder,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.19,-0.81,99590.0,0.0,1.6,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.5,ladder,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.53,-1.06,99181.0,0.0,2.5,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,1.5,ladder_balance,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.19,-0.81,99590.0,0.0,1.3,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,1.5,ladder_balance,IS,400.0,527,1.3,0.0,0.0,0.0,98.7,8.8,8.7,3.53,-1.06,99181.0,0.0,2.5,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.0,fixed,IS,400.0,527,4.7,0.0,2.5,21.1,71.7,3.8,4.1,6.34,-2.04,98771.0,23.6,1.2,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.0,fixed,IS,400.0,527,9.9,0.0,4.7,47.2,38.1,7.2,6.6,8.1,-2.16,98145.0,51.9,1.8,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.0,balance,IS,400.0,527,4.6,0.0,2.3,19.9,73.2,3.8,4.2,6.35,-2.04,98761.0,22.2,1.3,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.0,balance,IS,400.0,527,9.7,0.0,4.6,46.9,38.9,7.2,6.7,8.16,-2.16,98105.0,51.5,1.9,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.0,ladder,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.21,-0.82,99590.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.0,ladder,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.59,-1.1,99163.0,0.0,2.6,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.0,ladder_balance,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.21,-0.82,99590.0,0.0,1.5,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.0,ladder_balance,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.6,-1.11,99163.0,0.0,2.6,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.8,fixed,IS,400.0,527,8.3,0.0,11.2,36.8,43.6,3.6,3.6,8.05,-2.77,98443.0,48.0,1.1,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.8,fixed,IS,400.0,527,13.3,0.0,17.5,53.9,15.4,5.8,4.9,9.43,-2.88,97898.0,71.4,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.8,balance,IS,400.0,527,8.7,0.0,13.3,38.7,39.3,3.6,3.6,7.95,-2.77,98481.0,52.0,1.1,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.8,balance,IS,400.0,527,12.7,0.0,20.7,56.2,10.4,5.5,4.7,9.08,-2.87,97879.0,76.9,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.8,ladder,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.21,-0.82,99591.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.8,ladder,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.62,-1.11,99155.0,0.0,2.6,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,7,2.8,ladder_balance,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.21,-0.82,99591.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,True,fundingpips_1step,14,2.8,ladder_balance,IS,400.0,527,1.3,0.0,0.4,0.0,98.3,8.4,8.7,3.62,-1.12,99162.0,0.4,2.7,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,0.5,fixed,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,1.67,-0.53,99669.0,0.0,1.0,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,0.5,fixed,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.7,2.54,-0.58,99351.0,0.0,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,0.5,balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,1.67,-0.53,99670.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,0.5,balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.7,2.53,-0.58,99353.0,0.0,1.8,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.0,fixed,IS,400.0,527,0.6,0.0,0.0,0.0,99.4,1.4,4.4,3.34,-1.05,99345.0,0.0,1.0,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.0,fixed,IS,400.0,527,1.7,0.0,0.0,11.6,86.7,8.4,8.6,5.0,-1.15,98692.0,11.6,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.0,balance,IS,400.0,527,0.6,0.0,0.0,0.0,99.4,1.4,4.4,3.33,-1.05,99346.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.0,balance,IS,400.0,527,1.7,0.0,0.0,9.9,88.4,8.4,8.6,4.99,-1.15,98708.0,9.9,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.0,ladder,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,2.1,-0.76,99594.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.0,ladder,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.7,3.31,-0.94,99187.0,0.0,1.7,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.0,ladder_balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,4.4,2.11,-0.76,99593.0,0.0,0.9,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.0,ladder_balance,IS,400.0,527,0.0,0.0,0.0,0.0,100.0,,8.7,3.31,-0.94,99187.0,0.0,1.8,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.5,fixed,IS,400.0,527,2.5,0.0,0.8,6.1,90.7,3.4,4.3,4.96,-1.57,99015.0,6.9,1.2,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.5,fixed,IS,400.0,527,4.9,0.0,1.7,33.6,59.8,7.0,7.6,6.88,-1.69,98195.0,35.3,2.2,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.5,balance,IS,400.0,527,2.8,0.0,0.8,4.9,91.5,3.6,4.3,4.94,-1.57,99021.0,5.7,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.5,balance,IS,400.0,527,5.1,0.0,1.7,32.6,60.5,5.9,7.7,6.86,-1.69,98197.0,34.3,2.3,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.5,ladder,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.2,-0.81,99584.0,0.0,1.3,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.5,ladder,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.56,-1.07,99175.0,0.0,2.5,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,1.5,ladder_balance,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.2,-0.82,99584.0,0.0,1.3,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,1.5,ladder_balance,IS,400.0,527,1.3,0.0,0.0,0.0,98.7,8.8,8.7,3.56,-1.07,99175.0,0.0,2.5,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.0,fixed,IS,400.0,527,4.9,0.0,3.4,20.7,71.0,4.0,4.1,6.35,-2.07,98760.0,24.1,1.2,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.0,fixed,IS,400.0,527,9.9,0.0,5.9,46.5,37.8,6.8,6.5,8.1,-2.18,98140.0,52.4,1.9,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.0,balance,IS,400.0,527,4.7,0.0,3.0,19.9,72.3,3.8,4.1,6.35,-2.07,98755.0,22.9,1.3,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.0,balance,IS,400.0,527,9.7,0.0,5.9,46.1,38.3,7.1,6.6,8.16,-2.19,98103.0,52.0,2.0,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.0,ladder,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.22,-0.82,99584.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.0,ladder,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.63,-1.11,99154.0,0.0,2.6,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.0,ladder_balance,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.22,-0.83,99584.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.0,ladder_balance,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.64,-1.12,99154.0,0.0,2.5,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.8,fixed,IS,400.0,527,8.2,0.0,13.1,36.6,42.1,3.5,3.6,8.05,-2.8,98383.0,49.7,1.1,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.8,fixed,IS,400.0,527,12.7,0.0,19.5,52.6,15.2,5.5,4.9,9.4,-2.91,97842.0,72.1,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.8,balance,IS,400.0,527,8.5,0.0,15.0,38.5,38.0,3.5,3.6,7.95,-2.8,98422.0,53.5,1.1,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.8,balance,IS,400.0,527,12.1,0.0,22.6,54.8,10.4,5.2,4.6,9.05,-2.89,97819.0,77.4,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.8,ladder,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.22,-0.82,99584.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.8,ladder,IS,400.0,527,1.1,0.0,0.0,0.0,98.9,8.6,8.7,3.65,-1.12,99148.0,0.0,2.6,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,7,2.8,ladder_balance,IS,400.0,527,0.4,0.0,0.0,0.0,99.6,3.6,4.4,2.22,-0.83,99584.0,0.0,1.4,2,,,
EURUSD,don20,1h,1.0,1.0,False,fundingpips_1step,14,2.8,ladder_balance,IS,400.0,527,1.3,0.0,0.4,0.0,98.3,8.4,8.7,3.65,-1.13,99154.0,0.4,2.7,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,0.5,fixed,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,5.5,1.67,-0.63,100074.0,0.0,1.4,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,0.5,fixed,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,11.0,2.38,-0.76,100169.0,0.0,2.9,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,0.5,balance,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,5.5,1.67,-0.63,100075.0,0.0,1.5,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,0.5,balance,IS,400.0,390,0.0,0.0,0.0,0.0,100.0,,11.0,2.38,-0.76,100171.0,0.0,2.9,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.0,fixed,IS,400.0,390,0.3,0.0,0.0,0.5,99.2,6.6,5.5,3.34,-1.26,100147.0,0.5,1.5,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.0,fixed,IS,400.0,390,3.1,0.0,0.0,7.2,89.7,10.7,10.8,4.72,-1.5,100259.0,7.2,2.8,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.0,balance,IS,400.0,390,0.3,0.0,0.0,0.3,99.5,6.6,5.5,3.34,-1.27,100150.0,0.3,1.6,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.0,balance,IS,400.0,390,3.1,0.0,0.0,6.7,90.3,9.5,10.8,4.73,-1.51,100233.0,6.7,2.8,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.0,ladder,IS,400.0,390,0.3,0.0,0.0,0.0,99.7,6.6,5.5,2.31,-0.96,100181.0,0.0,1.4,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.0,ladder,IS,400.0,390,2.6,0.0,0.0,0.0,97.4,10.7,10.9,3.39,-1.2,100391.0,0.0,2.7,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.0,ladder_balance,IS,400.0,390,0.3,0.0,0.0,0.0,99.7,6.6,5.5,2.31,-0.97,100183.0,0.0,1.4,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.0,ladder_balance,IS,400.0,390,2.6,0.0,0.0,0.0,97.4,10.7,10.9,3.4,-1.21,100398.0,0.0,3.3,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.5,fixed,IS,400.0,390,3.3,0.0,7.4,5.4,83.8,5.9,5.3,4.91,-1.88,100204.0,12.8,1.9,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.5,fixed,IS,400.0,390,8.2,0.0,13.6,23.8,54.4,7.6,9.2,6.34,-2.18,100306.0,37.4,3.4,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.5,balance,IS,400.0,390,3.6,0.0,6.9,4.9,84.6,5.7,5.4,4.91,-1.88,100184.0,11.8,2.0,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.5,balance,IS,400.0,390,8.2,0.0,14.4,23.3,54.1,7.6,9.2,6.36,-2.19,100356.0,37.7,3.4,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.5,ladder,IS,400.0,390,0.8,0.0,1.0,0.0,98.2,6.6,5.5,2.54,-1.11,100191.0,1.0,2.1,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.5,ladder,IS,400.0,390,3.8,0.0,3.6,0.0,92.6,8.6,10.8,3.83,-1.47,100350.0,3.6,4.1,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,1.5,ladder_balance,IS,400.0,390,1.0,0.0,1.0,0.0,97.9,6.4,5.5,2.55,-1.12,100192.0,1.0,2.2,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,1.5,ladder_balance,IS,400.0,390,3.8,0.0,3.6,0.0,92.6,8.6,10.7,3.86,-1.49,100354.0,3.6,4.3,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,2.0,fixed,IS,400.0,390,5.1,0.0,23.3,13.3,58.2,3.9,4.8,5.94,-2.35,100047.0,36.6,1.8,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,2.0,fixed,IS,400.0,390,10.5,0.0,36.2,27.2,26.2,7.1,7.1,6.99,-2.6,100208.0,63.4,2.7,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,2.0,balance,IS,400.0,390,6.2,0.0,22.8,12.6,58.5,4.9,4.8,5.94,-2.35,100085.0,35.4,1.9,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,2.0,balance,IS,400.0,390,11.8,0.0,35.4,26.9,25.9,6.9,7.1,6.98,-2.61,100276.0,62.3,2.8,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,2.0,ladder,IS,400.0,390,0.8,0.0,2.1,0.0,97.2,6.2,5.5,2.61,-1.15,100162.0,2.1,2.2,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,2.0,ladder,IS,400.0,390,2.3,0.0,7.2,0.0,90.5,7.6,10.7,3.98,-1.58,100231.0,7.2,4.0,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,2.0,ladder_balance,IS,400.0,390,0.8,0.0,2.8,0.0,96.4,6.2,5.5,2.61,-1.16,100128.0,2.8,2.1,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,2.0,ladder_balance,IS,400.0,390,2.6,0.0,7.7,0.0,89.7,8.1,10.6,3.98,-1.6,100193.0,7.7,4.0,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,7,2.8,fixed,IS,400.0,390,9.0,0.0,42.3,19.2,29.5,3.6,4.0,7.19,-2.95,99866.0,61.5,1.4,2,,,
BTCUSD,don20,1h,2.0,2.0,True,fundingpips_1step,14,2.8,fixed,IS,400.0,390,14.4,0.0,51.8,27.2,6.7,5.3,4.9,7.81,-3.07,99824.0,79.0,1.8,2,,,
